CODIGO,DESCRIPCI‡N,PRECIO UNITARIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA ABRIL 2025,CANTIDAD EXISTENCIA ALMACêN CDDI ABRIL 2025,CANTIDAD EXISTENCIA ALMACêN CDCH ABRIL 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    ABRIL 2025,MONTO DE EXISTENCIAS ABRIL EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA  MAYO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI MAYO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH MAYO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    MAYO 2025,MONTO DE EXISTENCIAS MAYO EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA JUNIO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI JUNIO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH JUNIO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    JUNIO 2025,MONTO DE EXISTENCIAS EN JUNIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH JULIO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    JULIO 2025,MONTO DE EXISTENCIAS EN JULIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH AGOSTO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    AGOSTO 2025,MONTO DE EXISTENCIAS EN AGOSTO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH SEPTIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    SEPTIEMBRE 2025,MONTO DE EXISTENCIAS EN SEPTIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH OCTUBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    OCTUBRE 2025,MONTO DE EXISTENCIAS EN OCTUBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH NOVIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    NOVIEMBRE 2025,MONTO DE EXISTENCIAS EN NOVIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH DICIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES DICIEMBRE 2025,MONTO DE EXISTENCIAS EN DICIEMBRE 2025 B/.
102082601,OCRELIZUMAB 30mg/ml soluci¢n I.V.,6450.00 ,50,0,0,50 ,"322,500.00 ",10,0,0,10,"64,500.00",10,0,0,10,"64,500.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102083001,"DARATUMUMAB 20MG/ML, CO SOL VIAL 400MG/20ML",1679.60 ,58,0,0,58 ,"97,416.80 ",29,0,0,29,"48,708.40",9,0,0,9,"15,116.40",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102083101,LEVETIRACETAM 100MG/ML SOLUCION I.V,9.25 ,"9,300",0,0,"9,300 ","86,025.00 ","1,800",244,0,"2,044","18,907.00","1,800",214,0,"2,014","18,629.50",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102083401,"DARATUMUMAB 20MG/ML, CO SOL VIAL 100MG/5ML",442.00 ,83,0,0,83 ,"36,686.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102090601,"Trimetoprin 16mg con Sulfametoxazol 80mg/ml, soluci¢n, I.V.",14.48 ,0,279,0,279 ,"4,039.92 ",40,179,0,219,"3,171.12",40,99,0,139,"2,012.72",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102090701,"Octreotide, 20mg, acci¢n prolongada, polvo liofilizado, I.M.",490.20 ,88,32,0,120 ,"58,824.00 ",368,210,49,627,"307,355.40",356,210,49,615,"301,473.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102090801,"Labetalol Hidrocloruro 5mg/ml, solucion, I.V.",17.68 ,"6,634",2487,250,"9,371 ","165,679.28 ","5,277","2,412",0,"7,689","135,941.52","4,647",2367,0,"7,014","124,007.52",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091201,"Busulfano, 6mg/ml, soluci¢n, I.V.",319.00 ,76,0,0,76 ,"24,244.00 ",76,0,0,76,"24,244.00",76,0,0,76,"24,244.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091301,"CASPOFUNGINA 50mg, polvo liofilizado, I.V.",39.50 ,"1,788",149,0,"1,937 ","76,511.50 ","1,308",109,109,"1,526","60,277.00","1,308",99,109,"1,516","59,882.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091401,"CICLOSPORINA 50mg/ml, soluci¢n, I.V.",9.90 ,740,0,0,740 ,"7,326.00 ",740,0,0,740,"7,326.00",740,0,0,740,"7,326.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091501,"CLADRIBINA 1-2 mg/ml, Soluci¢n Inyectable, I.V. o SC.",600.00 ,786,0,0,786 ,"471,600.00 ",786,0,0,786,"471,600.00",786,0,0,786,"471,600.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091601,"DAUNORUBICINA HIDROCLORURO 20mg, polvo liofilizado, I.V.",50.00 ,100,0,0,100 ,"5,000.00 ",100,0,0,100,"5,000.00",100,0,0,100,"5,000.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091701,"Etanercept,  50mg, S.C.",169.97 ,"20,764",976,640,"22,380 ","3,803,928.60 ","13,060",628,"1,840","15,528","2,639,294.16","13,048",0,1840,"14,888","2,530,513.36",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091801,"Factor VIII rico en Factor Von Willebrand, 250-500UI, polvo liofilizado, vial, I.V.",60.00 ,240,90,300,630 ,"37,800.00 ",40,10,300,350,"21,000.00",40,10,300,350,"21,000.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091901,"FLUDARABINA FOSFATO  50mg,  polvo liofilizado, vial, I.V.",74.00 ,90,0,50,140 ,"10,360.00 ",5,0,40,45,"3,330.00",5,0,40,45,"3,330.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102092101,"Heparina bajo peso molecular (Enoxaparina S¢dica), actividad anti-Xa 8,000UI, soluci¢n, jeringa prellenada, 0.8ml, S.C.",5.89 ,"18,336",11826,10024,"40,186 ","236,695.54 ","6,096","11,056","8,924","26,076","153,587.64","6,096",10666,8924,"25,686","151,290.54",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102092301,"Infliximab, 100mg, polvo liofilizado, I.V.",144.30 ,904,102,0,"1,006 ","145,165.80 ","1,066",46,40,"1,152","166,233.60","1,026",36,0,"1,062","153,246.60",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102092501,"LEVOBUPIVACA÷NA CLORHIDRATO 5mg/ml, soluci¢n, V°a Parenteral.",3.23 ,0,0,0,0 ,0.00 ,5,"1,012",0,"1,017","3,284.91",5,1012,0,"1,017","3,284.91",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102092601,"Linezolid, 600mg, soluci¢n, I.V.",7.95 ,"1,906",0,0,"1,906 ","15,152.70 ",270,0,526,796,"6,328.20","6,693",240,708,"7,641","60,745.95",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102092701,"MELFALANO CLORHIDRATO 50mg, polvo liofilizado, I.V.",125.00 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102092801,"Milrinona, 1mg/ml, soluci¢n, I.V.",12.78 ,"13,098",0,750,"13,848 ","176,977.44 ","12,968",0,725,"13,693","174,996.54","12,968",0,715,"13,683","174,868.74",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102092901,"Paricalcitol, 5mcg/ml, soluci¢n, I.V.",1.65 ,0,0,0,0 ,0.00 ,"7,110",0,"4,501","11,611","19,158.15",0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102093001,"POLIMIXINA B SULFATO 500,000UI, polvo o soluci¢n, I.M., I.V.",13.01 ,"1,920",254,144,"2,318 ","30,157.18 ",0,30,0,30,390.30,"5,200",30,0,"5,230","68,042.30",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102093201,"Teicoplanina, 400mg, polvo liofilizado, I.M, I.V.",20.87 ,"3,688",1143,532,"5,363 ","111,925.81 ","2,356","1,138",532,"4,026","84,022.62","2,356",1133,532,"4,021","83,918.27",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102093301,"TOXINA BOTUL÷NICA TIPO A 100UI, polvo, I.M.",265.80 ,8,0,0,8 ,"2,126.40 ",8,0,0,8,"2,126.40",208,51,90,349,"92,764.20",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102093401,"Tramadol clorhidrato, 50mg/ml, solucion, I.V.",0.14 ,"12,235",32472,28025,"72,732 ","10,182.48 ",0,"27,712","10,560","38,272","5,358.08",0,26912,7560,"34,472","4,826.08",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102093601,"LEVOSIMENDAN 2.5mg/ml, soluci¢n, I.V.",633.00 ,216,8,0,224 ,"141,792.00 ",141,8,0,149,"94,317.00",141,5,0,146,"92,418.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102093901,"BORTEZOMIB 3.5mg,  polvo liofilizado,  I.V., S.C.",35.00 ,0,0,0,0 ,0.00 ,"2,376",0,0,"2,376","83,160.00","2,376",0,0,"2,376","83,160.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102094101,"Amino†cidos, al 13.4%, enriquecido con Glutamina, soluci¢n, 500-1,000ml, I.V.",65.00 ,0,60,1100,"1,160 ","75,400.00 ","1,920",0,400,"2,320","150,800.00",0,0,300,300,"19,500.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102094201,"DipÇptido Alanina-Glutamina, al 20%, soluci¢n, frasco, 100ml, I.V.",49.00 ,739,179,0,918 ,"44,982.00 ",939,179,0,"1,118","54,782.00",739,139,0,878,"43,022.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102094501,"Dornase Alfa (Desoxirribonucleasa), 1mg/ml, soluci¢n, nebulizaci¢n",43.33 ,"1,356",0,0,"1,356 ","58,755.48 ","1,356",0,0,"1,356","58,755.48","1,356",0,0,"1,356","58,755.48",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102094601,"DEXTROSA EN AGUA al 5%, soluci¢n, bolsa pl†stica con dos salidas, con equipo adaptable desechable para Infusi¢n Intravenosa, 50ml.",0.52 ,"69,122",6636,0,"75,758 ","39,394.16 ","61,118",0,0,"61,118","31,781.36","60,770",0,0,"60,770","31,600.40",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102094701,"DEXTROSA EN AGUA al 5%, soluci¢n, bolsa pl†stica con dos salidas, con equipo adaptable desechable para Infusi¢n Intravenosa, 100ml.",0.56 ,"73,315",960,0,"74,275 ","41,594.00 ","35,671",240,"2,436","38,347","21,474.32","32,575",240,2436,"35,251","19,740.56",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102094901,"LIDOCA÷NA 2%, soluci¢n sin preservativo, V°a Infiltraci¢n Local, Troncular, Peridural, I.M., I.V.",2.25 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102095001,"Desmopresina acetato, 15 mcg/ml, soluci¢n, I.V., S.C.",60.50 ,655,0,0,655 ,"39,627.50 ",390,15,25,430,"26,015.00",390,10,15,415,"25,107.50",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102095101,"Insulina An†loga Lispro, 100 UI/ml, solucion, I.V.",31.12 ,769,173,348,"1,290 ","40,144.80 ",0,128,408,536,"16,680.32",0,128,328,456,"14,190.72",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102095201,"Suero antiof°dico anti-coral (contra Micrurus nigrocintus Micrurus fulvius y Micrurus d. arinicaudus), soluci¢n o polvo liofilizado, ampolla o vial, 10ml, I.M., I.V.",51.60 ,0,10,0,10 ,516.00 ,100,10,0,110,"5,676.00",80,10,0,90,"4,644.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102095301,"Icodextrina, 7.5%, soluci¢n, intraperitoneal",21.50 ,"4,766",2798,1280,"8,844 ","190,146.00 ","3,846","2,158","1,254","7,258","156,047.00","3,846",1518,1254,"6,618","142,287.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102095501,"TESTOSTERONA UNDECANOATO 1,000mg, soluci¢n, I.M.",70.00 ,490,152,9,651 ,"45,570.00 ",430,150,29,609,"42,630.00",430,133,29,592,"41,440.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102095601,"Hormona de crecimiento (somatropina), 5-16 mg, soluci¢n o polvo con diluyente, S.C.",62.40 ,696,0,0,696 ,"43,430.40 ",442,3,0,445,"27,768.00",442,0,0,442,"27,580.80",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102095701,"Palivizumab 100 mg/ml, polvo liofilizado o soluci¢n, I.M.",1131.22 ,300,32,0,332 ,"375,565.04 ",74,32,0,106,"119,909.32",74,32,0,106,"119,909.32",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102096001,"Derivados de Acido Hialur¢nico de alto peso molecular (mayor de 4 millones de Daltons), soluci¢n, uso via intra-articular.",106.16 ,"3,960",0,270,"4,230 ","449,056.80 ","1,824",0,0,"1,824","193,635.84","14,744",0,0,"14,744","1,565,223.04",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102096101,"FACTOR IX, 600 UI, POLVO Y DISOLVENTE PARA SOLUCI‡N INYECTABLE O PARA PERFUSI‡N, I.V. / FACTOR IX, 50-600 UI/ml, POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE O PARA PERFUSION, I.V.",390.00 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102096301,"AZACITIDINA 100mg, polvo  para preparaci¢n inyectable o para perfusi¢n, S.C., I.V.",173.60 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102096401,"NATALIZUMAB, 300 MG CONCENTRADO PARA SOLUCI‡N PARA PERFUSI‡N, I.V.",2940.00 ,,,,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102096501,"ADALIMUMAB, 40mg, soluci¢n inyectable, S.C.",139.32 ,"2,102",0,0,"2,102 ","292,850.64 ",252,65,45,362,"50,433.84",94,15,0,109,"15,185.88",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102097801,"ALTEPLASA (rtpA) 50mg, polvo liofilizado, I.V.",447.75 ,"1,114",42,32,"1,188 ","531,927.00 ",994,42,0,"1,036","463,869.00",970,42,0,"1,012","453,123.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102097901,"FORMULACI‡N PARA ALIMENTACI‡N PARENTERAL EN BOLSA DE TRES CµMARAS: NUTRICI‡N PARENTERAL PERIFêRICA COMPLETA: EMULSI‡N LIP÷DICA 20%+ GLUCOSA 11% + AMINOµCIDO Y ELECTROLITOS; soluci¢n, bolsa, 1440 ml, I.V.; VEN: FALTA Origen de la MolÇcula: S°ntesis Qu°mica.",53.94 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102098401,"LIDOCA÷NA CLORHIDRATO 2% con EPINEFRINA 1:100.000, soluci¢n, Infiltraci¢n Bucal.",0.24 ,"2,000",3850,4000,"9,850 ","2,364.00 ","5,150","1,700","2,000","8,850","2,124.00","3,150",0,2000,"5,150","1,236.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102098501,"MEPIVACA÷NA CLORHIDRATO 3% (30mg/ml) SIN VASOCONSTRICTOR, soluci¢n, Infiltraci¢n Bucal.",0.26 ,"6,400",4400,50,"10,850 ","2,831.85 ","5,300","4,000",550,"9,850","2,570.85","5,200",3800,550,"9,550","2,492.55",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102098901,"DEXMEDETOMIDINA CLORHIDRATO 100mcg a 400mcg, soluci¢n, I.V.",12.22 ,"5,200",225,0,"5,425 ","66,293.50 ","10,695",0,0,"10,695","130,692.90","10,570",0,0,"10,570","129,165.40",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102099001,"BENDAMUSTINA, 100 MG, I.V.",107.15 ,70,80,0,150 ,"16,072.50 ",50,80,20,150,"16,072.50",50,80,0,130,"13,929.50",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102099101,"BENDAMUSTINA, 25 MG, I.V.",57.90 ,"2,131",0,507,"2,638 ","152,740.20 ","2,131",0,507,"2,638","152,740.20","2,131",0,507,"2,638","152,740.20",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102099201,"GOSERELINA, 10.8MG, S.C.",400.00 ,361,0,0,361 ,"144,400.00 ","1,790",491,198,"2,479","991,600.00","1,790",429,198,"2,417","966,800.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102099301,"FACTOR VII A RECOMBINANTE HUMANO 1mg a 2mg, I.V.",1450.00 ,468,0,0,468 ,"678,600.00 ",368,0,0,368,"533,600.00",368,0,0,368,"533,600.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102099401,"SODIO CLORURO al 0.9%, soluci¢n, bolsa pl†stica con dos salidas, con equipo adaptable desechable para Infusi¢n Intravenosa, 100ml.",0.50 ,"81,660",11650,14610,"107,920 ","53,960.00 ",0,0,"27,810","27,810","13,905.00",0,0,9810,"9,810","4,905.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102099901,"VORICONAZOL 200MG, POLVO, I.V.",14.00 ,290,70,0,360 ,"5,040.00 ",795,70,0,865,"12,110.00",795,70,0,865,"12,110.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102100001,"DEXKETOPROFENO 25mg/ml, soluci¢n para perfusi¢n, I.V., I.M.",0.32 ,"141,600",0,25344,"166,944 ","53,589.02 ","86,742",768,"3,528","91,038","29,223.20","70,902",0,1416,"72,318","23,214.08",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102100101,"PARACETAMOL 10mg/ml, soluci¢n para perfusi¢n, I.V.",1.09 ,"1,100",0,1550,"2,650 ","2,880.55 ",0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102101601,"METOXIPOLIETILENGLICOL ERITROPOYETINA BETA 100mcg/0.3mL, soluci¢n, S.C.",155.00 ,58,0,0,58 ,"8,990.00 ",0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102101701,"METOXIPOLIETILENGLICOL ERITROPOYETINA BETA, 50mcg/0.3mL, soluci¢n, S.C.",77.50 ,"2,268",0,0,"2,268 ","175,770.00 ","1,021",490,0,"1,511","117,102.50","1,021",236,0,"1,257","97,417.50",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102102601,"OMALIZUMAB, 150mg, POLVO P/SOLU, S.C",540.30 ,336,0,0,336 ,"181,540.80 ",76,0,100,176,"95,092.80",46,0,100,146,"78,883.80",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102105901,"PALIPERIDONA PALMITATO, 100mg, soluci¢n o suspensi¢n, l.M.",0.00 ,290,0,0,290 ,0.00 ,59,5,0,64,0.00,59,0,0,59,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102106001,"PALIPERIDONA PALMITATO, 150mg, soluci¢n o suspensi¢n, l.M.",532.00 ,95,0,0,95 ,"50,540.00 ",0,0,0,0,0.00,160,0,0,160,"85,120.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103000101,"BUDESONIDA 160MG / FORMOTEROL FUMARATO DIHIDRATADO 4.5mcg, polvo o aerosol o suspensi¢n para inahalaci¢n V.O.",35.00 ,0,0,0,0 ,0.00 ,0,82,0,82,"2,870.00",0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103000401,"ALUMINIO ACETATO µCIDO 0.050%- 0.060%, loci¢n, pH: 3.5-4.8, frasco, 120ml, V°a T¢pica",0.93 ,0,0,0,0 ,0.00 ,0,"8,514","9,074","17,588","16,356.84",0,6137,9074,"15,211","14,146.23",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103000501,"METOCLOPRAMIDA, 5MG/5ML, JARABE, FRASCO, 90-125ML, V.O.",0.80 ,"1,284",2862,3386,"7,532 ","6,025.60 ","22,020","10,397",0,"32,417","25,933.60","18,420",9205,8928,"36,553","29,242.40",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103000601,"DEXTROMETORFANO BROMHIDRATO 10mg/5ml, jarabe, frasco, 120ml, V.O.",0.62 ,,,,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103000602,"DEXTROMETORFANO BROMHIDRATO 10mg/5ml, jarabe, frasco, 120ml, V.O.",0.60 ,"59,431",44856,3783,"108,070 ","64,842.00 ","19,071","33,164","34,639","86,874","52,124.40","18,711",26612,34639,"79,962","47,977.20",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103000701,"RUIBARBO 1.5% y SODIO 3.5%, mixtura, frasco, 120-240ml, V.O.",1.50 ,"31,137",41582,21208,"93,927 ","140,890.50 ","15,755","37,274","14,512","67,541","101,311.50","15,755",34034,14512,"64,301","96,451.50",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103000901,"TRAMADOL 100mg/ml, soluci¢n, gotas, V.O.",12.86 ,0,0,401,401 ,"5,156.86 ",0,0,101,101,"1,298.86",0,0,101,101,"1,298.86",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103001801,"HALOPERIDOL 2mg/ml, gotas, soluci¢n, frasco cuentagotas o gotero calibrado, 15ml, V.O.",4.40 ,"6,801",1898,1646,"10,345 ","45,518.00 ","4,765","1,415","1,186","7,366","32,410.40","4,725",1093,1126,"6,944","30,553.60",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103002901,"CLORANFENICOL, 0.5%, GOTAS, SOLUCI‡N, FRASCO 5-15ML, V÷A OFTµLMICA",3.70 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
