CODIGO,DESCRIPCI‡N,PRECIO UNITARIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA ENERO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI ENERO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH ENERO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    ENERO 2025,MONTO DE EXISTENCIAS ENERO EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA FEBRERO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI FEBRERO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH FEBRERO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    FEBRERO 2025,MONTO DE EXISTENCIAS FEBRERO EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA MARZO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI MARZO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH MARZO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    MARZO 2025,MONTO DE EXISTENCIAS MARZO EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH JULIO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    JULIO 2025,MONTO DE EXISTENCIAS EN JULIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH AGOSTO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    AGOSTO 2025,MONTO DE EXISTENCIAS EN AGOSTO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH SEPTIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    SEPTIEMBRE 2025,MONTO DE EXISTENCIAS EN SEPTIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH OCTUBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    OCTUBRE 2025,MONTO DE EXISTENCIAS EN OCTUBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH NOVIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    NOVIEMBRE 2025,MONTO DE EXISTENCIAS EN NOVIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH DICIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES DICIEMBRE 2025,MONTO DE EXISTENCIAS EN DICIEMBRE 2025 B/.
102079601,"METOTREXATE, 1G, SOLUCI‡N , I.M., I.T., I.V.",60.67 ,251 ,0 ,30 ,281 ,17048.27 ,151,0,60,211 ,"12,801.37",151,0,30,181 ,"10,981.27 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079701,"CITARABINA 500mg-1000mg, polvo estÇril para soluci¢n inyectable, I.V. Infusi¢n I.V., S.C., Intratecal.",17.29 ,70 ,0 ,0 ,70 ,1210.30 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079801,"GEMCITABINA CLORHIDRATO 1g, polvo liofilizado,  I.V.",22.56 ,288 ,0 ,0 ,288 ,6497.28 ,258,0,0,258 ,"5,820.48",258,0,0,258 ,"5,820.48 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102080001,"ROCURONIO BROMURO 10mg/ml, soluci¢n, I.V.",2.88 ,"1,960 ","1,475 ",0 ,"3,435 ",9892.80 ,"1,280",1613,460,"3,353 ","9,656.64","7,580",953,360,"8,893 ","25,611.84 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102080101,"CEFTAZIDIMA/AVIBACTAM 2G/0.5G POLVO PARA SOLUCI‡N PARA PERFUSI‡N, I.V. ",0.00 ,0 ,0 ,0 ,0 ,0.00 ,,,,0 ,0.00,,,,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102080201,"DEXTROSA EN AGUA, AL 5% EN SOLUCI‡N SALINA AL 0.45%, SOLUCI‡N, ENVASE PLµSTICO (BOLSA O FRASCO), CON EQUIPO ADAPTABLE DESECHABLE PARA INFUSI‡N INTRAVENOSA, 500ML.",0.88 ,"8,385 ",0 ,440 ,"8,825 ",7766.00 ,"9,625",0,0,"9,625 ","8,470.00","9,625",0,0,"9,625 ","8,470.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102080301,"BASILIXIMAB, 20MG, POLVO LIOFILIZADO, I.V.",1398.50 ,48 ,0 ,0 ,48 ,67128.00 ,48,0,0,48 ,"67,128.00",24,0,0,24 ,"33,564.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102080401,"LEUPRORELINA (LEUPROLIDE) ACETATO, 11.25MG, POLVO LIOFILIZADO, S.C., I.M.",226.83 ,"4,170 ","1,637 ",843 ,"6,650 ",1508419.50 ,"3,541",1597,823,"5,961 ","1,352,133.63","3,505",1354,813,"5,672 ","1,286,579.76 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102080801,"RITUXIMAB 100mg, soluci¢n, I.V.",60.72 ,"2,864 ",10 ,200 ,"3,074 ",186653.28 ,"1,964",6,200,"2,170 ","131,762.40",936,4,200,"1,140 ","69,220.80 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102080901,"EPOETINA  (ERITROPOYETINA)  20,000-50,000UI, soluci¢n o polvo, S.C., I.V.",95.00 ,"3,175 ",0 ,0 ,"3,175 ",301625.00 ,"2,353",134,200,"2,687 ","255,265.00","4,853",44,170,"5,067 ","481,365.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081101,"ZOLEDR‡NICO µCIDO 4mg, soluci¢n, I.V.",18.50 ,0 ,102 ,0 ,102 ,1887.00 ,95,102,17,214 ,"3,959.00",95,102,0,197 ,"3,644.50 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081301,"INTERFERON BETA 1B, 250 MCG (8 MILLONES UI)/ML, POLVO LIOFILIZADO, SC.",90.00 ,150 ,0 ,90 ,240 ,21600.00 ,60,90,90,240 ,"21,600.00",60,75,90,225 ,"20,250.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081401,"Interferon beta 1a, 44mcg (12 millones UI), soluci¢n, sin alb£mina, S.C.",115.17 ,"1,208 ",0 ,12 ,"1,220 ",140507.40 ,872,48,36,956 ,"110,102.52",872,0,36,908 ,"104,574.36 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081501,"Interferon beta 1a, 30mcg (6 millones UI), polvo liofilizado, I.M.",286.00 ,428 ,0 ,0 ,428 ,122408.00 ,"1,088",56,8,"1,152 ","329,472.00","1,088",36,8,"1,132 ","323,752.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081601,"IRINOTECAN CLORHIDRATO 20mg/ml, soluci¢n, I.V.",18.00 ,170 ,0 ,50 ,220 ,3960.00 ,170,0,50,220 ,"3,960.00",170,0,50,220 ,"3,960.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081701,"RITUXIMAB 500mg, soluci¢n, I.V.",181.22 ,"3,101 ",0 ,252 ,"3,353 ",607630.66 ,"1,589",42,252,"1,883 ","341,237.26",991,2,210,"1,203 ","218,007.66 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081801,"MEGLUMINA ANTIMONIATO 1.5g/5ml, sal activa en soluci¢n 81mg/ml,  I.M., I.V.",0.74 ,"7,668 ",68 ,500 ,"8,236 ",6094.64 ,"7,608",128,200,"7,936 ","5,872.64","7,608",128,200,"7,936 ","5,872.64 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081901,"OBINUTUZUMAB 1000MG, polvo o soluci¢n inyectable, I.V.",910.00 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102082101,"INSULINA ANµLOGA DE ACCI‡N PROLONGADA GLARGINA, 100UI/ml, soluci¢n, S.C.",42.90 ,"23,561 ","2,560 ","3,439 ","29,560 ",1268124.00 ,"22,683",730,2459,"25,872 ","1,109,908.80","20,193",0,1999,"22,192 ","952,036.80 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102082201,"TOCILIZUMAB 20mg/ml, soluci¢n concentrada, I.V.",260.00 ,"9,059 ",6 ,105 ,"9,170 ",2384200.00 ,"6,329",106,510,"6,945 ","1,805,700.00","6,329",16,300,"6,645 ","1,727,700.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102082301,"Tigeciclina clorhidrato, 50mg, polvo liofilizado, I.V.",11.62 ,"2,000 ",300 ,690 ,"2,990 ",34743.80 ,"3,800",260,690,"4,750 ","55,195.00","3,800",213,690,"4,703 ","54,648.86 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102082401,"Ertapenem, 1g, polvo liofilizado para soluci¢n inyectable, I.M., I.V.",49.66 ,"4,720 ",494 ,218 ,"5,432 ",269753.12 ,0,110,60,170 ,"8,442.20",0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102082601,OCRELIZUMAB 30mg/ml soluci¢n I.V.,6450.00 ,105 ,0 ,0 ,105 ,677250.00 ,0,0,0,0 ,0.00,130,0,0,130 ,"838,500.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102083001,"DARATUMUMAB 20MG/ML, CO SOL VIAL 400MG/20ML",1679.60 ,0 ,0 ,0 ,0 ,0.00 ,,,,0 ,0.00,29,0,0,29 ,"48,708.40 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102083101,LEVETIRACETAM 100MG/ML SOLUCION I.V,9.25 ,0 ,0 ,0 ,0 ,0.00 ,,,,0 ,0.00,,,,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102083401,"DARATUMUMAB 20MG/ML, CO SOL VIAL 100MG/5ML",442.00 ,0 ,0 ,0 ,0 ,0.00 ,,,,0 ,0.00,83,0,0,83 ,"36,686.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102090601,"Trimetoprin 16mg con Sulfametoxazol 80mg/ml, soluci¢n, I.V.",14.48 ,"3,190 ",530 ,200 ,"3,920 ",56761.60 ,"1,200",469,690,"2,359 ","34,158.32",0,329,690,"1,019 ","14,755.12 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102090701,"Octreotide, 20mg, acci¢n prolongada, polvo liofilizado, I.M.",490.20 ,182 ,0 ,0 ,182 ,89216.40 ,0,0,0,0 ,0.00,378,53,25,456 ,"223,531.20 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102090801,"Labetalol Hidrocloruro 5mg/ml, solucion, I.V.",17.68 ,"8,959 ","2,197 ",95 ,"11,251 ",198917.68 ,"7,944",2667,190,"10,801 ","190,961.68","7,229",2567,15,"9,811 ","173,458.48 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091201,"Busulfano, 6mg/ml, soluci¢n, I.V.",319.00 ,100 ,0 ,0 ,100 ,31900.00 ,76,0,0,76 ,"24,244.00",76,0,0,76 ,"24,244.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091301,"CASPOFUNGINA 50mg, polvo liofilizado, I.V.",39.50 ,"3,745 ",355 ,0 ,"4,100 ",161950.00 ,"2,028",285,0,"2,313 ","91,363.50","2,028",215,0,"2,243 ","88,598.50 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091401,"CICLOSPORINA 50mg/ml, soluci¢n, I.V.",9.90 ,860 ,0 ,0 ,860 ,8514.00 ,740,0,0,740 ,"7,326.00",740,0,0,740 ,"7,326.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091501,"CLADRIBINA 1-2 mg/ml, Soluci¢n Inyectable, I.V. o SC.",600.00 ,"1,006 ",0 ,0 ,"1,006 ",603600.00 ,806,0,0,806 ,"483,600.00",786,0,0,786 ,"471,600.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091601,"DAUNORUBICINA HIDROCLORURO 20mg, polvo liofilizado, I.V.",50.00 ,187 ,0 ,0 ,187 ,9350.00 ,110,0,0,110 ,"5,500.00",100,0,0,100 ,"5,000.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091701,"Etanercept,  50mg, S.C.",169.97 ,320 ,0 ,980 ,"1,300 ",220961.00 ,"23,940",3732,1860,"29,532 ","5,019,554.04","14,320",2804,1720,"18,844 ","3,202,914.68 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091801,"Factor VIII rico en Factor Von Willebrand, 250-500UI, polvo liofilizado, vial, I.V.",60.00 ,760 ,180 ,350 ,"1,290 ",77400.00 ,240,90,300,630 ,"37,800.00",240,90,300,630 ,"37,800.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102091901,"FLUDARABINA FOSFATO  50mg,  polvo liofilizado, vial, I.V.",74.00 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102092101,"Heparina bajo peso molecular (Enoxaparina S¢dica), actividad anti-Xa 8,000UI, soluci¢n, jeringa prellenada, 0.8ml, S.C.",5.89 ,"4,536 ","8,262 ","6,924 ","19,722 ",116162.58 ,"2,016",7732,5844,"15,592 ","91,836.88","2,016",13296,11486,"26,798 ","157,840.22 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102092301,"Infliximab, 100mg, polvo liofilizado, I.V.",144.30 ,"1,846 ",0 ,0 ,"1,846 ",266377.80 ,153,70,0,223 ,"32,178.90",153,21,0,174 ,"25,108.20 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102092501,"LEVOBUPIVACA÷NA CLORHIDRATO 5mg/ml, soluci¢n, V°a Parenteral.",3.23 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102092601,"Linezolid, 600mg, soluci¢n, I.V.",7.95 ,"3,865 ",100 ,500 ,"4,465 ",35496.75 ,"4,216",100,0,"4,316 ","34,312.20","4,096",2,0,"4,098 ","32,579.10 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102092701,"MELFALANO CLORHIDRATO 50mg, polvo liofilizado, I.V.",125.00 ,46 ,0 ,0 ,46 ,5750.00 ,46,0,0,46 ,"5,750.00",46,0,0,46 ,"5,750.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102092801,"Milrinona, 1mg/ml, soluci¢n, I.V.",12.78 ,"14,796 ",0 ,900 ,"15,696 ",200594.88 ,"14,798",0,900,"15,698 ","200,620.44","14,798",0,900,"15,698 ","200,620.44 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102092901,"Paricalcitol, 5mcg/ml, soluci¢n, I.V.",1.65 ,0 ,"9,620 ",200 ,"9,820 ",16203.00 ,0,3120,0,"3,120 ","5,148.00",0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102093001,"POLIMIXINA B SULFATO 500,000UI, polvo o soluci¢n, I.M., I.V.",13.01 ,"2,314 ",192 ,384 ,"2,890 ",37598.90 ,520,254,384,"1,158 ","15,065.58","3,020",254,384,"3,658 ","47,590.58 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102093201,"Teicoplanina, 400mg, polvo liofilizado, I.M, I.V.",20.87 ,"4,688 ","1,149 ",532 ,"6,369 ",132921.03 ,"4,388",1149,532,"6,069 ","126,660.03","4,188",1143,532,"5,863 ","122,360.81 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102093301,"TOXINA BOTUL÷NICA TIPO A 100UI, polvo, I.M.",265.80 ,8 ,0 ,0 ,8 ,2126.40 ,0,0,0,0 ,0.00,100,0,0,100 ,"26,580.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102093401,"Tramadol clorhidrato, 50mg/ml, solucion, I.V.",0.14 ,"53,965 ","38,645 ","40,880 ","133,490 ",18688.60 ,"21,340",37035,35605,"93,980 ","13,157.20","19,865",35105,35555,"90,525 ","12,673.50 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102093601,"LEVOSIMENDAN 2.5mg/ml, soluci¢n, I.V.",633.00 ,275 ,8 ,0 ,283 ,179139.00 ,139,8,0,147 ,"93,051.00",219,8,0,227 ,"143,691.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102093901,"BORTEZOMIB 3.5mg,  polvo liofilizado,  I.V., S.C.",35.00 ,536 ,0 ,0 ,536 ,18760.00 ,0,0,200,200 ,"7,000.00",0,0,200,200 ,"7,000.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102094101,"Amino†cidos, al 13.4%, enriquecido con Glutamina, soluci¢n, 500-1,000ml, I.V.",65.00 ,"1,159 ",0 ,0 ,"1,159 ",75335.00 ,0,80,1100,"1,180 ","76,700.00","1,960",60,1100,"3,120 ","202,800.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102094201,"DipÇptido Alanina-Glutamina, al 20%, soluci¢n, frasco, 100ml, I.V.",49.00 ,0 ,0 ,0 ,0 ,0.00 ,739,199,0,938 ,"45,962.00",739,199,0,938 ,"45,962.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102094501,"Dornase Alfa (Desoxirribonucleasa), 1mg/ml, soluci¢n, nebulizaci¢n",43.33 ,"2,220 ",0 ,0 ,"2,220 ",96192.60 ,"2,220",0,0,"2,220 ","96,192.60","2,220",0,0,"2,220 ","96,192.60 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102094601,"DEXTROSA EN AGUA al 5%, soluci¢n, bolsa pl†stica con dos salidas, con equipo adaptable desechable para Infusi¢n Intravenosa, 50ml.",0.52 ,"14,198 ","12,884 ",0 ,"27,082 ",14082.64 ,"7,122",11828,0,"18,950 ","9,854.00","7,122",7768,0,"14,890 ","7,742.80 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102094701,"DEXTROSA EN AGUA al 5%, soluci¢n, bolsa pl†stica con dos salidas, con equipo adaptable desechable para Infusi¢n Intravenosa, 100ml.",0.56 ,"8,760 ",0 ,0 ,"8,760 ",4905.60 ,720,0,0,720 ,403.20,72,1529,0,"1,601 ",896.56 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102094901,"LIDOCA÷NA 2%, soluci¢n sin preservativo, V°a Infiltraci¢n Local, Troncular, Peridural, I.M., I.V.",2.25 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102095001,"Desmopresina acetato, 15 mcg/ml, soluci¢n, I.V., S.C.",60.50 ,0 ,10 ,0 ,10 ,605.00 ,0,0,0,0 ,0.00,"1,415",0,0,"1,415 ","85,607.50 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102095101,"Insulina An†loga Lispro, 100 UI/ml, solucion, I.V.",31.12 ,"3,084 ",135 ,0 ,"3,219 ",100175.28 ,"1,349",212,148,"1,709 ","53,184.08","1,349",203,28,"1,580 ","49,169.60 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102095201,"Suero antiof°dico anti-coral (contra Micrurus nigrocintus Micrurus fulvius y Micrurus d. arinicaudus), soluci¢n o polvo liofilizado, ampolla o vial, 10ml, I.M., I.V.",51.60 ,0 ,15 ,0 ,15 ,774.00 ,0,10,0,10 ,516.00,0,10,0,10 ,516.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102095301,"Icodextrina, 7.5%, soluci¢n, intraperitoneal",21.50 ,"2,564 ","4,750 ","4,750 ","12,064 ",259376.00 ,"1,996",4830,2184,"9,010 ","193,715.00","1,676",4078,2184,"7,938 ","170,667.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102095501,"TESTOSTERONA UNDECANOATO 1,000mg, soluci¢n, I.M.",70.00 ,571 ,191 ,50 ,812 ,56840.00 ,545,165,39,749 ,"52,430.00",545,161,29,735 ,"51,450.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102095601,"Hormona de crecimiento (somatropina), 5-16 mg, soluci¢n o polvo con diluyente, S.C.",62.40 ,531 ,1 ,0 ,532 ,33196.80 ,466,18,0,484 ,"30,201.60",266,3,0,269 ,"16,785.60 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102095701,"Palivizumab 100 mg/ml, polvo liofilizado o soluci¢n, I.M.",1131.22 ,0 ,0 ,0 ,0 ,0.00 ,15,52,0,67 ,"75,791.74",350,52,0,402 ,"454,750.44 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102096001,"Derivados de Acido Hialur¢nico de alto peso molecular (mayor de 4 millones de Daltons), soluci¢n, uso via intra-articular.",106.16 ,"9,235 ",0 ,0 ,"9,235 ",980387.60 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102096101,"FACTOR IX, 600 UI, POLVO Y DISOLVENTE PARA SOLUCI‡N INYECTABLE O PARA PERFUSI‡N, I.V. / FACTOR IX, 50-600 UI/ml, POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE O PARA PERFUSION, I.V.",390.00 ,205 ,0 ,0 ,205 ,79950.00 ,54,0,0,54 ,"21,060.00",221,0,0,221 ,"86,190.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102096301,"AZACITIDINA 100mg, polvo  para preparaci¢n inyectable o para perfusi¢n, S.C., I.V.",173.60 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102096401,"NATALIZUMAB, 300 MG CONCENTRADO PARA SOLUCI‡N PARA PERFUSI‡N, I.V.",2940.00 ,0 ,0 ,24 ,24 ,70560.00 ,,,,0 ,0.00,,,,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102096501,"ADALIMUMAB, 40mg, soluci¢n inyectable, S.C.",139.32 ,772 ,0 ,340 ,"1,112 ",154923.84 ,"2,220",0,130,"2,350 ","327,402.00","3,253",90,95,"3,438 ","478,982.16 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102097801,"ALTEPLASA (rtpA) 50mg, polvo liofilizado, I.V.",447.75 ,"1,324 ",64 ,0 ,"1,388 ",621477.00 ,"1,234",54,16,"1,304 ","583,866.00","1,234",46,0,"1,280 ","573,120.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
